Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2018-09-07 14:37:00,0,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:37:00,1,0.00,0.00,1.02,0.00,0.00,98.98
2018-09-07 14:37:00,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:00,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:00,4,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:37:00,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:00,6,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:00,7,1.98,0.00,0.99,0.99,0.00,96.04
2018-09-07 14:37:01,0,1.98,0.00,0.99,0.00,0.00,97.03
2018-09-07 14:37:01,1,0.00,0.00,1.04,0.00,0.00,98.96
2018-09-07 14:37:01,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:01,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:01,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:01,5,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:37:01,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:01,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:02,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:02,1,0.00,0.00,1.03,0.00,0.00,98.97
2018-09-07 14:37:02,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:02,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:02,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:02,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:02,6,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:37:02,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:03,0,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:03,1,1.01,0.00,2.02,0.00,0.00,96.97
2018-09-07 14:37:03,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:03,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:03,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:03,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:03,6,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:03,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:04,0,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:37:04,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:04,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:04,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:04,4,0.00,0.00,1.00,0.00,0.00,99.00
2018-09-07 14:37:04,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:04,6,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:04,7,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:05,0,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:05,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:05,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:05,3,0.00,0.00,0.00,0.00,0.00,100.00
