Time,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
2018-09-07 15:26:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:19,wlp3s0,9.00,0.00,2.15,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:20,enp0s31f6,2173.00,877.00,3213.76,59.99,0.00,0.00,0.00,26.33
2018-09-07 15:26:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:20,wlp3s0,4.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:21,enp0s31f6,2405.00,969.00,3556.52,66.30,0.00,0.00,0.00,29.14
2018-09-07 15:26:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:21,wlp3s0,5.00,1.00,1.30,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:26:22,enp0s31f6,2401.00,967.00,3552.91,66.12,0.00,0.00,0.00,29.11
2018-09-07 15:26:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:22,wlp3s0,13.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:23,enp0s31f6,2257.00,896.00,3338.87,61.29,0.00,0.00,0.00,27.35
2018-09-07 15:26:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:23,wlp3s0,2.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:24,enp0s31f6,2309.00,931.00,3415.37,63.68,0.00,0.00,0.00,27.98
2018-09-07 15:26:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:24,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:25,enp0s31f6,2403.00,965.00,3554.72,66.00,0.00,0.00,0.00,29.12
2018-09-07 15:26:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:25,wlp3s0,4.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:26,enp0s31f6,2364.00,941.00,3498.06,64.35,0.00,0.00,0.00,28.66
2018-09-07 15:26:26,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:26,wlp3s0,13.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:27,enp0s31f6,2203.00,888.00,3257.07,60.76,0.00,0.00,0.00,26.68
2018-09-07 15:26:27,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:27,wlp3s0,9.00,0.00,1.76,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:28,enp0s31f6,2402.00,959.00,3553.82,65.58,0.00,0.00,0.00,29.11
2018-09-07 15:26:28,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:28,wlp3s0,11.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:29,enp0s31f6,2403.00,960.00,3554.72,65.66,0.00,0.00,0.00,29.12
2018-09-07 15:26:29,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:29,wlp3s0,16.00,1.00,3.05,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:26:30,enp0s31f6,2231.00,896.00,3300.32,61.29,0.00,0.00,0.00,27.04
2018-09-07 15:26:30,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:30,wlp3s0,7.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:31,enp0s31f6,2334.00,934.00,3453.01,63.87,0.00,0.00,0.00,28.29
2018-09-07 15:26:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:31,wlp3s0,9.00,0.00,1.51,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:32,enp0s31f6,2404.00,973.00,3555.62,66.56,0.00,0.00,0.00,29.13
2018-09-07 15:26:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:32,wlp3s0,8.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:33,enp0s31f6,2335.00,931.00,3455.65,63.65,0.00,0.00,0.00,28.31
2018-09-07 15:26:33,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:33,wlp3s0,5.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:34,enp0s31f6,2229.00,892.00,3296.78,61.01,0.00,0.00,0.00,27.01
2018-09-07 15:26:34,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:34,wlp3s0,10.00,0.00,1.49,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:35,enp0s31f6,2404.00,967.00,3554.78,66.13,0.00,0.00,0.00,29.12
2018-09-07 15:26:35,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:35,wlp3s0,15.00,0.00,3.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:36,enp0s31f6,2402.00,967.00,3553.82,66.13,0.00,0.00,0.00,29.11
2018-09-07 15:26:36,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:36,wlp3s0,9.00,0.00,1.06,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:37,enp0s31f6,2202.00,887.00,3255.59,60.71,0.00,0.00,0.00,26.67
2018-09-07 15:26:37,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:37,wlp3s0,16.00,1.00,2.27,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:26:38,enp0s31f6,2368.00,954.00,3502.25,65.26,0.00,0.00,0.00,28.69
2018-09-07 15:26:38,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:38,wlp3s0,20.00,0.00,4.42,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:39,enp0s31f6,2403.00,968.00,3554.72,66.21,0.00,0.00,0.00,29.12
2018-09-07 15:26:39,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:39,wlp3s0,41.00,0.00,6.50,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:40,enp0s31f6,2310.00,927.00,3418.01,63.39,0.00,0.00,0.00,28.00
2018-09-07 15:26:40,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:40,wlp3s0,10.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:41,enp0s31f6,1795.00,729.00,2632.42,53.61,0.00,0.00,0.00,21.56
2018-09-07 15:26:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:41,wlp3s0,12.00,0.00,1.34,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:42,enp0s31f6,696.00,290.00,1015.55,21.58,0.00,0.00,0.00,8.32
2018-09-07 15:26:42,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:42,wlp3s0,8.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:43,enp0s31f6,2205.00,882.00,3251.78,60.30,0.00,0.00,0.00,26.64
2018-09-07 15:26:43,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:43,wlp3s0,3.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:44,enp0s31f6,2413.00,976.00,3553.21,66.74,0.00,0.00,0.00,29.11
2018-09-07 15:26:44,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:44,wlp3s0,5.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:45,enp0s31f6,2413.00,969.00,3554.35,66.30,0.00,0.00,0.00,29.12
2018-09-07 15:26:45,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:45,wlp3s0,7.00,1.00,0.97,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:26:46,enp0s31f6,2238.00,891.00,3299.87,60.92,0.00,0.00,0.00,27.03
2018-09-07 15:26:46,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:46,wlp3s0,12.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:47,enp0s31f6,2342.00,945.00,3452.45,64.65,0.00,0.00,0.00,28.28
2018-09-07 15:26:47,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:47,wlp3s0,5.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:48,enp0s31f6,2416.00,974.00,3555.70,66.68,0.00,0.00,0.00,29.13
2018-09-07 15:26:48,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:48,wlp3s0,2.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:49,enp0s31f6,2343.00,934.00,3462.37,63.91,0.00,0.00,0.00,28.36
2018-09-07 15:26:49,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:49,wlp3s0,2.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:50,enp0s31f6,2228.00,900.00,3294.71,61.57,0.00,0.00,0.00,26.99
2018-09-07 15:26:50,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:50,wlp3s0,4.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:51,enp0s31f6,2403.00,965.00,3554.72,66.00,0.00,0.00,0.00,29.12
2018-09-07 15:26:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:51,wlp3s0,4.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:52,enp0s31f6,2402.00,971.00,3553.82,66.40,0.00,0.00,0.00,29.11
2018-09-07 15:26:52,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:52,wlp3s0,3.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:53,enp0s31f6,2205.00,881.00,3261.78,60.26,0.00,0.00,0.00,26.72
2018-09-07 15:26:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:53,wlp3s0,9.00,1.00,0.81,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:26:54,enp0s31f6,2360.00,951.00,3491.55,65.03,0.00,0.00,0.00,28.60
2018-09-07 15:26:54,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:54,wlp3s0,5.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:55,enp0s31f6,2405.00,969.00,3556.52,66.30,0.00,0.00,0.00,29.14
2018-09-07 15:26:55,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:55,wlp3s0,7.00,0.00,1.13,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:56,enp0s31f6,2313.00,929.00,3420.37,63.53,0.00,0.00,0.00,28.02
2018-09-07 15:26:56,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:56,wlp3s0,9.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:57,enp0s31f6,2251.00,908.00,3330.55,62.08,0.00,0.00,0.00,27.28
2018-09-07 15:26:57,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:57,wlp3s0,5.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:58,enp0s31f6,2402.00,963.00,3553.82,65.85,0.00,0.00,0.00,29.11
2018-09-07 15:26:58,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:58,wlp3s0,2.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:59,enp0s31f6,2377.23,944.55,3517.74,64.58,0.00,0.00,0.00,28.82
2018-09-07 15:26:59,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:26:59,wlp3s0,0.99,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:00,enp0s31f6,2174.00,863.00,3216.40,59.02,0.00,0.00,0.00,26.35
2018-09-07 15:27:00,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:00,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:01,enp0s31f6,2393.00,967.00,3538.73,66.16,0.00,0.00,0.00,28.99
2018-09-07 15:27:01,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:01,wlp3s0,5.00,1.00,0.34,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:27:02,enp0s31f6,2403.00,965.00,3554.72,66.00,0.00,0.00,0.00,29.12
2018-09-07 15:27:02,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:02,wlp3s0,4.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:03,enp0s31f6,2283.00,910.00,3377.41,62.24,0.00,0.00,0.00,27.67
2018-09-07 15:27:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:03,wlp3s0,10.00,0.00,2.06,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:04,enp0s31f6,2285.00,926.00,3377.79,63.34,0.00,0.00,0.00,27.67
2018-09-07 15:27:04,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:04,wlp3s0,14.00,0.00,4.54,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:05,enp0s31f6,2402.00,962.00,3553.82,65.79,0.00,0.00,0.00,29.11
2018-09-07 15:27:05,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:05,wlp3s0,2.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:06,enp0s31f6,2390.00,956.00,3536.03,65.39,0.00,0.00,0.00,28.97
2018-09-07 15:27:06,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:06,wlp3s0,3.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:07,enp0s31f6,2177.00,874.00,3219.11,59.79,0.00,0.00,0.00,26.37
2018-09-07 15:27:07,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:07,wlp3s0,1.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:08,enp0s31f6,2403.00,974.00,3554.72,66.62,0.00,0.00,0.00,29.12
2018-09-07 15:27:08,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:08,wlp3s0,5.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:09,enp0s31f6,2404.00,971.00,3555.62,66.42,0.00,0.00,0.00,29.13
2018-09-07 15:27:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:09,wlp3s0,11.00,1.00,0.96,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:27:10,enp0s31f6,2261.00,910.00,3340.96,62.28,0.00,0.00,0.00,27.37
2018-09-07 15:27:10,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:10,wlp3s0,14.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:11,enp0s31f6,2312.00,931.00,3415.05,63.69,0.00,0.00,0.00,27.98
2018-09-07 15:27:11,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:11,wlp3s0,11.00,0.00,1.15,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:12,enp0s31f6,2406.00,972.00,3555.08,66.49,0.00,0.00,0.00,29.12
2018-09-07 15:27:12,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:12,wlp3s0,6.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:13,enp0s31f6,2369.00,948.00,3496.62,64.85,0.00,0.00,0.00,28.64
2018-09-07 15:27:13,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:13,wlp3s0,4.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:14,enp0s31f6,2204.00,892.00,3258.56,61.04,0.00,0.00,0.00,26.69
2018-09-07 15:27:14,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:14,wlp3s0,13.00,0.00,2.81,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:15,enp0s31f6,2404.00,965.00,3553.95,65.99,0.00,0.00,0.00,29.11
2018-09-07 15:27:15,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:15,wlp3s0,18.00,0.00,4.37,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:16,enp0s31f6,2404.00,962.00,3554.79,65.80,0.00,0.00,0.00,29.12
2018-09-07 15:27:16,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:16,wlp3s0,8.00,0.00,1.31,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:17,enp0s31f6,2228.00,894.00,3295.88,61.15,0.00,0.00,0.00,27.00
2018-09-07 15:27:17,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:17,wlp3s0,13.00,1.00,2.95,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:27:18,enp0s31f6,2338.00,944.00,3458.36,64.57,0.00,0.00,0.00,28.33
2018-09-07 15:27:18,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:18,wlp3s0,3.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:19,enp0s31f6,2402.00,959.00,3553.82,65.58,0.00,0.00,0.00,29.11
2018-09-07 15:27:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:19,wlp3s0,3.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:20,enp0s31f6,2337.00,939.00,3457.46,64.22,0.00,0.00,0.00,28.32
2018-09-07 15:27:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:20,wlp3s0,1.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:21,enp0s31f6,2231.00,901.00,3298.58,61.65,0.00,0.00,0.00,27.02
2018-09-07 15:27:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:21,wlp3s0,4.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:22,enp0s31f6,2405.00,975.00,3555.69,66.70,0.00,0.00,0.00,29.13
2018-09-07 15:27:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:22,wlp3s0,9.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:23,enp0s31f6,2401.00,954.00,3552.91,65.23,0.00,0.00,0.00,29.11
2018-09-07 15:27:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:23,wlp3s0,6.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:24,enp0s31f6,2208.00,891.00,3259.46,60.97,0.00,0.00,0.00,26.70
2018-09-07 15:27:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:24,wlp3s0,6.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:25,enp0s31f6,2366.00,956.00,3495.63,65.39,0.00,0.00,0.00,28.64
2018-09-07 15:27:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:25,wlp3s0,9.00,1.00,1.71,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:27:26,enp0s31f6,2408.00,963.00,3555.37,65.89,0.00,0.00,0.00,29.13
2018-09-07 15:27:26,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:26,wlp3s0,12.00,0.00,2.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:27,enp0s31f6,2311.00,928.00,3417.76,63.50,0.00,0.00,0.00,28.00
2018-09-07 15:27:27,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:27,wlp3s0,11.00,1.00,2.90,0.04,0.00,0.00,0.00,0.00
2018-09-07 15:27:28,enp0s31f6,2259.00,909.00,3338.42,62.17,0.00,0.00,0.00,27.35
2018-09-07 15:27:28,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:28,wlp3s0,2.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:29,enp0s31f6,2409.00,968.00,3555.44,66.23,0.00,0.00,0.00,29.13
2018-09-07 15:27:29,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:29,wlp3s0,7.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:30,enp0s31f6,2401.00,956.00,3552.91,65.36,0.00,0.00,0.00,29.11
2018-09-07 15:27:30,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:30,wlp3s0,6.00,0.00,1.41,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:31,enp0s31f6,2178.00,867.00,3214.99,59.33,0.00,0.00,0.00,26.34
2018-09-07 15:27:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:31,wlp3s0,11.00,0.00,1.64,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:32,enp0s31f6,2397.00,967.00,3541.16,66.16,0.00,0.00,0.00,29.01
2018-09-07 15:27:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:32,wlp3s0,3.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:33,enp0s31f6,2403.00,963.00,3554.72,65.87,0.00,0.00,0.00,29.12
2018-09-07 15:27:33,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:33,wlp3s0,5.00,1.00,0.70,0.07,0.00,0.00,0.00,0.00
2018-09-07 15:27:34,enp0s31f6,723.00,293.00,1066.64,20.04,0.00,0.00,0.00,8.74
2018-09-07 15:27:34,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:34,wlp3s0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:35,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:35,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:35,wlp3s0,11.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:36,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:36,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:36,wlp3s0,9.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:37,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:37,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:37,wlp3s0,1.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:38,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:38,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:38,wlp3s0,2.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:39,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:39,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 15:27:39,wlp3s0,1.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
